word,lemma,freq
bridget,bridget,41
trotted,trot,41
apron,apron,41
monroe,monroe,41
kristoff,kristoff,41
maisie,maisie,41
lava,lava,41
mouths,mouth,41
helper,helper,41
restaurant,restaurant,41
egypt,egypt,41
freezer,freezer,41
cheeky,cheeky,41
fern,fern,41
scolded,scold,41
trembling,tremble,41
buckets,bucket,41
connor,connor,41
ranch,ranch,41
terror,terror,41
sometime,sometime,41
hunger,hunger,41
flakes,flake,41
appetite,appetite,41
mile,mile,40
adults,adult,40
pesky,pesky,40
horus,horus,40
supply,supply,40
checking,check,40
london,london,40
antonio,antonio,40
role,role,40
paying,pay,40
behavior,behavior,40
yucky,yucky,40
andre,andre,40
exclaims,exclaim,40
charming,charming,40
resting,rest,40
aurora,aurora,40
tires,tire,40
items,item,40
glued,glue,40
finley,finley,40
chrissy,chrissy,40
starky,starky,40
soaked,soak,40
american,american,40
seashell,seashell,40
unknown,unknown,40
bloop,bloop,40
mee,mee,40
caves,cave,40
fully,fully,40
muscles,muscle,40
squeaky,squeaky,40
tricked,trick,40
considered,consider,40
due,due,40
springtime,springtime,40
henny,henny,40
trunks,trunk,40
carved,carve,40
canes,cane,40
fiddle,fiddle,40
shiver,shiver,40
sal,sal,40
tons,ton,40
marble,marble,40
chili,chili,40
plopped,plop,40
series,series,40
graceful,graceful,40
shoots,shoot,40
jealous,jealous,40
elvis,elvis,40
ohhhh,ohhhh,40
flavors,flavor,40
ought,ought,40
marcus,marcus,40
macaroni,macaroni,39
pairs,pair,39
measured,measure,39
jars,jar,39
hissed,hiss,39
plot,plot,39
snooze,snooze,39
design,design,39
hangs,hang,39
matthew,matthew,39
concerned,concerned,39
bumble,bumble,39
wisdom,wisdom,39
amazement,amazement,39
sweeps,sweep,39
personal,personal,39
bobbing,bob,39
failed,fail,39
grinning,grinning,39
ties,tie,39
betsy,betsy,39
crispy,crispy,39
plucked,pluck,39
print,print,39
groggle,groggle,39
quinn,quinn,39
investigate,investigate,39
curls,curl,39
chuckle,chuckle,39
lobster,lobster,39
fortune,fortune,39
strings,string,39
grip,grip,39
bundle,bundle,39
chess,chess,39
reward,reward,39
eevee,eevee,39
winding,wind,39
puck,puck,39
complain,complain,39
trim,trim,39
whirled,whirl,39
mount,mount,39
concert,concert,39
tuna,tuna,39
nani,nani,39
lena,lena,39
owlette,owlette,39
mexico,mexico,39
moan,moan,39
chirped,chirp,39
pouring,pour,39
growling,growl,39
backward,backward,39
picnics,picnic,39
magaly,magaly,39
stem,stem,39
gates,gate,39
particular,particular,39
burnt,burn,39
cities,city,39
pail,pail,39
slim,slim,39
sneaking,sneak,39
outs,out,39
vines,vine,39
icky,icky,39
aaron,aaron,39
stephanie,stephanie,39
talks,talk,39
vacuum,vacuum,39
frosting,frost,39
mustache,mustache,39
stores,store,39
elma,elma,39
masks,mask,39
adding,add,39
hooty,hooty,39
ohhh,ohhh,39
abby,abby,39
clubhouse,clubhouse,38
trained,train,38
doodle,doodle,38
bertha,bertha,38
cowboys,cowboy,38
basically,basically,38
soaring,soar,38
warrior,warrior,38
counts,count,38
decorating,decorate,38
grammy,grammy,38
chirping,chirp,38
gracias,gracia,38
alphonso,alphonso,38
wound,wind,38
triceratops,triceratops,38
puffs,puff,38
misses,miss,38
pose,pose,38
champion,champion,38
perform,perform,38
blank,blank,38
relaxing,relax,38
peck,peck,38
pound,pound,38
funky,funky,38
lizards,lizard,38
pea,pea,38
passes,pass,38
escargot,escargot,38
helicopter,helicopter,38
popping,pop,38
teamwork,teamwork,38
health,health,38
sails,sail,38
minds,mind,38
meals,meal,38
pilot,pilot,38
narrow,narrow,38
captured,capture,38
bunk,bunk,38
scoops,scoop,38
launched,launch,38
chuck,chuck,38
siegfried,siegfried,38
allow,allow,38
blossoms,blossom,38
solar,solar,38
tabby,tabby,38
hamsters,hamsters,38
deeply,deeply,38
lowered,lower,38
pleasure,pleasure,38
zap,zap,38
wig,wig,38
wander,wander,38
brewster,brewster,38
despair,despair,38
glove,glove,38
offscreen,offscreen,38
sideways,sideways,38
tubby,tubby,38
echoed,echo,38
ribbit,ribbit,38
grasshopper,grasshopper,38
sway,sway,38
strikes,strike,38
joins,join,38
tangle,tangle,38
african,african,38
amilia,amilia,38
lied,lie,38
todd,todd,38
recently,recently,38
crooked,crooked,38
lend,lend,37
oof,oof,37
huddled,huddle,37
claire,claire,37
jackie,jackie,37
linus,linus,37
gaze,gaze,37
floss,floss,37
stripy,stripy,37
dollars,dollar,37
recognized,recognize,37
dedicated,dedicate,37
noodle,noodle,37
albert,albert,37
pure,pure,37
pedal,pedal,37
charm,charm,37
meteor,meteor,37
julie,julie,37
amara,amara,37
shriek,shriek,37
galloped,gallop,37
site,site,37
according,accord,37
dolly,dolly,37
spice,spice,37
overcome,overcome,37
melody,melody,37
anakin,anakin,37
dandy,dandy,37
approaching,approach,37
cole,cole,37
nikki,nikki,37
commotion,commotion,37
thieves,thief,37
christ,christ,37
sobbed,sob,37
frighten,frighten,37
activity,activity,37
cost,cost,37
ruth,ruth,37
batter,batter,37
remembering,remember,37
rays,ray,37
harvey,harvey,37
calendar,calendar,37
dollar,dollar,37
uniform,uniform,37
superheroes,superhero,37
wonky,wonky,37
riby,riby,37
heidi,heidi,37
rhinoceros,rhinoceros,37
weary,weary,37
alfie,alfie,37
humdinger,humdinger,37
tunnels,tunnel,37
gilles,gilles,37
lauren,lauren,37
messed,mess,37
spill,spill,37
boomed,boom,37
ronald,ronald,37
preschool,preschool,37
bait,bait,37
peculiar,peculiar,37
tickets,ticket,37
blessings,blessing,37
horror,horror,37
peak,peak,37
worker,worker,37
aqua,aqua,37
yoga,yoga,37
damp,damp,37
bigfoot,bigfoot,37
award,award,37
gopher,gopher,37
q,q,37
ill,ill,37
stupid,stupid,37
stacks,stack,37
pixie,pixie,37
strongest,strong,37
sneaked,sneak,37
lavender,lavender,37
alike,alike,37
zeb,zeb,37
silk,silk,37
groups,group,37
floors,floor,37
tissue,tissue,37
birch,birch,37
crust,crust,36
convinced,convince,36
rushes,rush,36
fist,fist,36
forced,force,36
knocks,knock,36
pouch,pouch,36
sara,sara,36
twirling,twirl,36
ghosty,ghosty,36
imagining,imagine,36
survive,survive,36
beavers,beaver,36
juniper,juniper,36
musical,musical,36
coast,coast,36
cabin,cabin,36
reporter,reporter,36
webs,webs,36
greens,green,36
clink,clink,36
electric,electric,36
beads,bead,36
trudged,trudge,36
cleaner,cleaner,36
bumblebee,bumblebee,36
needles,needle,36
ringing,ring,36
fergus,fergus,36
slowed,slow,36
spoons,spoon,36
crate,crate,36
violets,violet,36
zero,zero,36
dong,dong,36
happiest,happy,36
squawk,squawk,36
sopia,sopia,36
winked,wink,36
gbgb,gbgb,36
curiosity,curiosity,36
wine,wine,36
compass,compass,36
plume,plume,36
granna,granna,36
fabric,fabric,36
passion,passion,36
audrey,audrey,36
kora,kora,36
speaks,speak,36
inn,inn,36
hairs,hair,36
pizzas,pizza,36
sly,sly,36
hartwell,hartwell,36
jacks,jacks,36
bald,bald,36
listens,listen,36
zipped,zip,36
blinking,blink,36
nanny,nanny,36
objects,object,36
rake,rake,36
spies,spy,36
traditions,tradition,36
squeaks,squeak,36
figures,figure,36
dragonfly,dragonfly,36
lace,lace,36
sheepy,sheepy,36
onion,onion,36
touching,touch,36
latest,late,36
cattle,cattle,36
differences,difference,36
draws,draw,36
skill,skill,36
conversation,conversation,36
shimmer,shimmer,36
hawk,hawk,36
lana,lana,36
countryside,countryside,36
sweetly,sweetly,35
trout,trout,35
cells,cell,35
alas,alas,35
express,express,35
starry,starry,35
saturn,saturn,35
dozen,dozen,35
naps,nap,35
annoying,annoying,35
eyeglasses,eyeglass,35
skye,skye,35
florida,florida,35
mobile,mobile,35
ornaments,ornament,35
ache,ache,35
servants,servant,35
snuggles,snuggle,35
lizzie,lizzie,35
cruel,cruel,35
gertie,gertie,35
towels,towel,35
include,include,35
details,detail,35
groan,groan,35
pattern,pattern,35
eleanor,eleanor,35
racer,racer,35
wondrous,wondrous,35
otherwise,otherwise,35
shares,share,35
stunned,stun,35
pooped,poope,35
engineer,engineer,35
pitch,pitch,35
tegan,tegan,35
tender,tender,35
fiery,fiery,35
hunters,hunter,35
sprite,sprite,35
scurried,scurry,35
cedric,cedric,35
hummed,hum,35
dumplings,dumpling,35
creaking,creaking,35
seagulls,seagull,35
jenny,jenny,35
pushes,push,35
winnie,winnie,35
perfume,perfume,35
sweeping,sweep,35
jumper,jumper,35
gun,gun,35
sweaty,sweaty,35
prayer,prayer,35
aisle,aisle,35
snarled,snarl,35
lighthouse,lighthouse,35
surf,surf,35
lighting,light,35
duper,duper,35
kangaroos,kangaroo,35
rick,rick,35
stroke,stroke,35
tongues,tongue,35
ahhh,ahhh,35
san,san,35
goodnight,goodnight,35
tomb,tomb,35
billion,billion,35
venus,venus,35
acts,act,35
sniffle,sniffle,35
tiptoes,tiptoe,35
leather,leather,35
catcher,catcher,35
events,event,35
el,el,35
frost,frost,35
polished,polish,35
orders,order,35
marin,marin,35
mila,mila,35
sincerely,sincerely,35
scoot,scoot,35
nods,nod,35
dripping,dripping,35
jail,jail,35
guessing,guess,35
killed,kill,35
hoof,hoof,35
spark,spark,34
benji,benji,34
robinson,robinson,34
peel,peel,34
fuchsia,fuchsia,34
crawling,crawl,34
flame,flame,34
disturb,disturb,34
wiggling,wiggle,34
dreidel,dreidel,34
peacock,peacock,34
grassy,grassy,34
goliath,goliath,34
kites,kite,34
howdy,howdy,34
hippos,hippos,34
mummies,mummy,34
sooner,soon,34
eek,eek,34
vast,vast,34
nook,nook,34
cobwebs,cobwebs,34
comic,comic,34
balanced,balance,34
outdoors,outdoors,34
despite,despite,34
exist,exist,34
scribbles,scribble,34
toothpaste,toothpaste,34
cutter,cutter,34
cloudy,cloudy,34
aphy,aphy,34
bryce,bryce,34
cuddled,cuddle,34
revenge,revenge,34
nelly,nelly,34
adapted,adapt,34
sport,sport,34
leon,leon,34
weasel,weasel,34
prettiest,prettiest,34
pacifier,pacifier,34
notices,notice,34
cradle,cradle,34
roo,roo,34
gator,gator,34
inspire,inspire,34
matches,match,34
lullaby,lullaby,34
uni,uni,34
code,code,34
bless,bless,34
distracted,distract,34
bagels,bagel,34
event,event,34
version,version,34
heights,height,34
jupiter,jupiter,34
destiny,destiny,34
doctors,doctor,34
swift,swift,34
valuable,valuable,34
cauliflower,cauliflower,34
toads,toad,34
triple,triple,34
crush,crush,34
con,con,34
racket,racket,34
dat,dat,34
natalie,natalie,34
formed,form,34
locks,lock,34
goodway,goodway,34
mane,mane,34
leopold,leopold,34
caroline,caroline,34
cheetah,cheetah,34
suck,suck,34
steer,steer,34
buds,bud,34
spelled,spell,34
stump,stump,34
bellies,belly,34
firm,firm,34
gracious,gracious,34
skellyy,skellyy,34
antlers,antler,34
flyer,flyer,34
beaming,beam,33
muffin,muffin,33
delia,delia,33
grownup,grownup,33
stares,stare,33
selfish,selfish,33
soothing,soothe,33
wider,wider,33
slinger,slinger,33
shrimp,shrimp,33
perky,perky,33
blend,blend,33
lair,lair,33
squirt,squirt,33
overjoyed,overjoyed,33
poodle,poodle,33
darcy,darcy,33
purse,purse,33
blessed,bless,33
napping,nap,33
release,release,33
mate,mate,33
miserable,miserable,33
mendel,mendel,33
clip,clip,33
host,host,33
rainforest,rainforest,33
enemies,enemy,33
handkerchief,handkerchief,33
lungs,lung,33
defeat,defeat,33
brook,brook,33
performance,performance,33
attacked,attack,33
maloney,maloney,33
wheelbarrow,wheelbarrow,33
chatter,chatter,33
lemons,lemon,33
desperate,desperate,33
alert,alert,33
shorter,short,33
behave,behave,33
total,total,33
oatmeal,oatmeal,33
customers,customer,33
maiden,maiden,33
concrete,concrete,33
tinsel,tinsel,33
pocahontas,pocahontas,33
dink,dink,33
canoe,canoe,33
blushed,blush,33
troubles,trouble,33
drago,drago,33
jj,jj,33
neptune,neptune,33
loudest,loud,33
storms,storm,33
creamy,creamy,33
gilroy,gilroy,33
snowflake,snowflake,33
guilty,guilty,33
beams,beam,33
cracking,crack,33
shops,shop,33
dumped,dump,33
stepmother,stepmother,33
ameilia,ameilia,33
kicks,kick,33
pressure,pressure,33
scraps,scrap,33
treetops,treetops,33
layers,layer,33
larger,large,33
brains,brain,33
marked,mark,33
trusted,trust,33
moral,moral,33
cheerfully,cheerfully,33
hardest,hard,33
tease,tease,33
pauline,pauline,33
alley,alley,33
cranberry,cranberry,33
pandas,panda,33
cuts,cut,33
announcement,announcement,33
chicka,chicka,33
deed,deed,33
crafts,craft,33
score,score,33
zakius,zakius,32
finishing,finish,32
opera,opera,32
motor,motor,32
kathleen,kathleen,32
wacky,wacky,32
background,background,32
yawning,yawn,32
echo,echo,32
swayed,sway,32
curse,curse,32
plank,plank,32
arriving,arrive,32
bravest,brave,32
cackle,cackle,32
apologize,apologize,32
gratitude,gratitude,32
bro,bro,32
sheila,sheila,32
knit,knit,32
fleas,flea,32
cynthia,cynthia,32
dying,die,32
poems,poem,32
bubbled,bubble,32
root,root,32
elegant,elegant,32
charles,charles,32
classes,class,32
dagmar,dagmar,32
itch,itch,32
scrumptious,scrumptious,32
snowballs,snowball,32
stegosaurus,stegosaurus,32
hurting,hurt,32
spreads,spread,32
players,player,32
lookout,lookout,32
woodland,woodland,32
sticker,sticker,32
uncomfortable,uncomfortable,32
director,director,32
singer,singer,32
earned,earn,32
schools,school,32
longest,long,32
app,app,32
tossing,toss,32
crops,crop,32
warble,warble,32
sherry,sherry,32
tickles,tickle,32
grins,grin,32
ancestors,ancestor,32
flossy,flossy,32
creation,creation,32
surfing,surf,32
crushed,crush,32
mushrooms,mushroom,32
per,per,32
types,type,32
swell,swell,32
sake,sake,32
slap,slap,32
weed,weed,32
normally,normally,32
farewell,farewell,32
aim,aim,32
admitted,admit,32
buns,bun,32
huckle,huckle,32
bounded,bound,32
everyday,everyday,32
garfield,garfield,32
emerald,emerald,32
forgets,forget,32
astonished,astonish,32
triton,triton,32
globe,globe,32
jacko,jacko,32
gravity,gravity,32
eugenia,eugenia,32
female,female,32
stain,stain,32
grant,grant,32
coughed,cough,32
pardon,pardon,32
strolling,stroll,32
sully,sully,31
spoonful,spoonful,31
glug,glug,31
broomstick,broomstick,31
seashells,seashell,31
exact,exact,31
flashing,flash,31
carol,carol,31
flown,fly,31
drag,drag,31
exercise,exercise,31
hooted,hoot,31
neigh,neigh,31
estelle,estelle,31
puppets,puppet,31
beating,beat,31
patches,patch,31
robbers,robber,31
menu,menu,31
commanded,command,31
understands,understand,31
willa,willa,31
diaper,diaper,31
tor,tor,31
vasilisa,vasilisa,31
core,core,31
national,national,31
nicer,nice,31
swaying,sway,31
peering,peer,31
wire,wire,31
playtime,playtime,31
whiff,whiff,31
machines,machine,31
eileen,eileen,31
experiment,experiment,31
snowing,snow,31
grave,grave,31
cabbage,cabbage,31
le,le,31
tickling,tickle,31
faded,fade,31
wombat,wombat,31
stacey,stacey,31
surprising,surprising,31
similar,similar,31
piglette,piglette,31
caper,caper,31
topsy,topsy,31
breezy,breezy,31
closes,close,31
whoop,whoop,31
male,male,31
beer,beer,31
agnes,agnes,31
ernestine,ernestine,31
behold,behold,31
horizon,horizon,31
liberty,liberty,31
whip,whip,31
awe,awe,31
jay,jay,31
sizzle,sizzle,31
defeated,defeat,31
feared,fear,31
tucks,tuck,31
playful,playful,31
remote,remote,31
hissing,hiss,31
members,member,31
tummies,tummy,31
pipes,pipe,31
blooming,bloom,31
rustling,rustle,31
gliding,glide,31
spain,spain,31
alongside,alongside,31
zooms,zoom,31
dungeon,dungeon,31
interest,interest,31
jingles,jingle,31
hudson,hudson,31
clocks,clock,31
hitting,hit,31
matching,matching,31
swords,sword,31
haircut,haircut,31
brightest,bright,31
willy,willy,31
level,level,31
mixture,mixture,31
turbo,turbo,31
visions,vision,31
narrator,narrator,31
fantasy,fantasy,31
removed,remove,31
masako,masako,31
focused,focus,31
nolan,nolan,31
welcoming,welcome,31
lower,low,31
arose,arise,31
harbor,harbor,31
robo,robo,31
wrestle,wrestle,31
admirer,admirer,31
corny,corny,31
lynn,lynn,31
slithered,slither,31
endless,endless,31
lively,lively,31
speechless,speechless,31
umbrellas,umbrella,31
healed,heal,31
sylvia,sylvia,31
stamped,stamp,30
pong,pong,30
pours,pour,30
fella,fella,30
alpacas,alpaca,30
moons,moon,30
greetings,greeting,30
hibernate,hibernate,30
snuggly,snuggly,30
allergic,allergic,30
grunted,grunt,30
facing,face,30
possibilities,possibility,30
doomed,doom,30
nephew,nephew,30
monstrous,monstrous,30
equals,equal,30
mentioned,mention,30
nia,nia,30
ferocious,ferocious,30
connected,connect,30
sewing,sewing,30
hound,hound,30
clutched,clutch,30
howard,howard,30
lamps,lamp,30
wrinkled,wrinkle,30
siblings,sibling,30
bolt,bolt,30
hint,hint,30
rockets,rocket,30
wildlife,wildlife,30
favor,favor,30
afterward,afterward,30
duchess,duchess,30
jesse,jesse,30
tad,tad,30
nom,nom,30
perry,perry,30
spoken,speak,30
lionel,lionel,30
snapping,snap,30
bucks,buck,30
purr,purr,30
sturdy,sturdy,30
knelt,kneel,30
touches,touch,30
crumb,crumb,30
roasted,roasted,30
hamburger,hamburger,30
villain,villain,30
fires,fire,30
medal,medal,30
streamers,streamer,30
ass,ass,30
quirky,quirky,30
confess,confess,30
invitations,invitation,30
heron,heron,30
builds,build,30
drake,drake,30
chloe,chloe,30
suits,suit,30
mega,mega,30
towns,town,30
dinglebat,dinglebat,30
obstacle,obstacle,30
banks,bank,30
heave,heave,30
rattled,rattle,30
mug,mug,30
cruise,cruise,30
calf,calf,30
bombs,bomb,30
tiptoe,tiptoe,30
fritz,fritz,30
peaks,peak,30
barbecue,barbecue,30
finch,finch,30
choosing,choose,30
blossom,blossom,30
binoculars,binocular,30
rhinos,rhino,30
buses,bus,30
talented,talented,30
silvery,silvery,30
artwork,artwork,30
craft,craft,30
practically,practically,30
ghouls,ghoul,30
smartest,smart,30
beautifully,beautifully,30
posters,poster,30
packs,pack,30
monty,monty,30
leafy,leafy,30
accepted,accept,30
horace,horace,30
